Date;DOY;Licor unit;Tree;Treat;Temp;VPD;CO2;WD;Obs;HHMMSS;FTime;EBal?;Photo;Cond;WUEi;Ci;Ci/10;VcmaxCi10;VcmaxCO2R10;Trmmol;VpdL;CTleaf;Area;BLC_1;StmRat;BLCond;Tair;Tleaf;TBlk;CO2R;CO2R/10;CO2S;H2OR;H2OS;RH_R;RH_S;Flow;PARi;PARo;Press;CsMch;HsMch;StableF;BLCslope;BLCoffst;f_parin;f_parout;alphaK;Status;fda;Trans;Tair_K;Twall_K;R(W/m2);Tl-Ta;SVTleaf;h2o_i;h20diff;CTair;SVTair;CndTotal;vp_kPa;VpdA;CndCO2;Ci_Pa;Ci/Ca;RHsfc;C2sfc;AHs/Cs;Photo385;Photo700
2.9.2014;245;blue;2;HOT-L-AC-WET;HOT;L;AC;WET;9;9:15:16;2820;0;14.90251651;0.142967247;104.2372769;185.85;18.59;49.9;17;1.96;1.39;24.58;6;1.42;1;2.84;24.81;24.58;24.97;384.88;38.49;366.12;14.98;17.28;47.18;54.47;499.59;1199.09;0.85;99.06;-5.98;0.18;0;-0.22;2.74;1;0;0.16;111115;0.83;0;297.73;297.96;191.85;1.28;3.1;31.3;14.02;24.69;3.12;0.14;1.71;1.41;0.09;18.41;0.51;56.3;359.04;0.02;14.9;16.23
2.9.2014;245;red;3;HOT-L-AC-WET;HOT;L;AC;WET;1;9:09:30;1732.5;0;18.22642122;0.227668263;80.05692572;217.82;21.78;65.6;40.3;3.14;1.44;24.21;6;1.42;1;2.84;24.71;24.21;24.99;384.77;38.48;361.54;12.34;16.05;39.14;50.9;500.26;1198.58;4.08;99.07;-4.16;0.25;0;-0.22;2.74;1;0;0.16;111115;0.83;0;297.36;297.86;191.77;0.7;3.03;30.61;14.56;24.46;3.08;0.21;1.59;1.49;0.13;21.58;0.6;54.91;352.88;0.03;18.23;24.13
2.9.2014;245;red;4;HOT-L-AC-WET;HOT;L;AC;WET;9;9:28:38;2880.5;0;20.16768527;0.27773637;72.61449147;226.96;22.7;65.4;36.2;3.56;1.36;24.36;6;1.42;1;2.84;24.79;24.36;24.99;385.1;38.51;359.38;12.96;17.15;40.9;54.14;500.24;1199.66;7.55;99.13;-4.09;0.25;0;-0.22;2.74;1;0;0.16;111115;0.83;0;297.51;297.94;191.95;0.47;3.06;30.87;13.72;24.57;3.1;0.25;1.7;1.4;0.16;22.5;0.63;58.52;349.79;0.03;20.17;25.84
2.9.2014;245;red;1;HOT-H-EC-DRY;HOT;H;EC;DRY;125;13:59:04;19106;0;2.051480922;0.006721188;305.2259395;194.3;19.43;7.16;2.6;0.13;1.84;26.32;6;1.42;1;2.84;25.25;26.32;24.98;699.75;69.98;697.18;16.01;16.16;49.22;49.68;500.22;1199.48;6.93;99.23;-11.78;0.37;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.47;298.4;191.92;2.06;3.44;34.66;18.5;25.79;3.33;0.01;1.6;1.73;0;19.28;0.28;45.37;696.21;0;0.68;2.05
2.9.2014;245;blue;6;HOT-H-EC-DRY;HOT;H;EC;DRY;146;14:31:42;21806.5;0;1.870867118;0.010740153;174.193712;402.36;40.24;4.95;2.54;0.19;1.69;25.8;6;1.42;1;2.84;25.12;25.8;24.97;699.8;69.98;697.39;16.33;16.55;50.54;51.22;499.55;1201.01;5.75;99.14;-14.45;0.3;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.95;298.27;192.16;2.08;3.34;33.64;17.09;25.46;3.27;0.01;1.64;1.63;0.01;39.89;0.58;48.09;696.5;0;0.57;1.87
2.9.2014;245;blue;2;HOT-H-EC-DRY;HOT;H;EC;DRY;125;13:39:24;18668.5;0;0.629147598;0.010272589;61.24528081;583.16;58.32;1.25;0.92;0.18;1.71;26.12;6;1.42;1;2.84;25.24;26.12;24.97;700.54;70.05;699.63;16.79;17;51.6;52.26;499.52;1200.69;7.38;99.14;-13.99;0.3;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.27;298.39;192.11;2.06;3.4;34.27;17.27;25.68;3.31;0.01;1.69;1.62;0.01;57.81;0.83;48.47;699.33;0;0.03;0.63
2.9.2014;245;blue;6;HOT-H-EC-WET;HOT;H;EC;WET;139;14:15:06;20810;0;7.932251667;0.02977815;266.3782561;247.8;24.78;26.9;11;0.51;1.66;25.78;6;1.42;1;2.84;25.12;25.78;24.97;700.63;70.06;690.68;16.28;16.88;50.42;52.26;499.54;1198.98;5.15;99.14;-14.06;0.29;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.93;298.27;191.84;1.92;3.33;33.59;16.71;25.45;3.27;0.03;1.67;1.59;0.02;24.57;0.36;49.49;686.91;0.01;3.79;7.93
2.9.2014;245;red;4;HOT-H-EC-WET;HOT;H;EC;WET;132;14:14:26;20028;0;3.095805155;0.010501178;294.8055118;209.31;20.93;17.2;5.44;0.2;1.81;26.16;6;1.42;1;2.84;25.14;26.16;24.98;699.93;69.99;696.06;15.84;16.07;49.05;49.74;500.21;1199.17;3.95;99.23;-11.68;0.36;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.31;298.29;191.87;2.03;3.41;34.33;18.26;25.65;3.31;0.01;1.59;1.71;0.01;20.77;0.3;45.64;694.59;0;1.44;3.1
2.9.2014;245;red;1;HOT-H-EC-WET;HOT;H;EC;WET;139;14:29:31;20933;0;3.772551808;0.013470072;280.0691643;230.82;23.08;19.3;6.75;0.25;1.81;26.08;6;1.42;1;2.84;25.12;26.08;24.98;699.33;69.93;694.6;15.63;15.93;48.46;49.35;500.21;1200.43;6.78;99.23;-11.63;0.36;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.23;298.27;192.07;2.01;3.39;34.17;18.25;25.6;3.3;0.01;1.58;1.72;0.01;22.9;0.33;45.49;692.81;0;1.88;3.77
2.9.2014;245;blue;3;HOT-H-EC-WET;HOT;H;EC;WET;132;13:54:26;19570.5;0;19.77227246;0.113457592;174.2701578;373.78;37.38;46.8;27.6;1.66;1.47;25.76;6;1.42;1;2.84;25.22;25.76;24.97;699.95;70;674.86;16.77;18.73;51.59;57.62;499.56;1199.17;1.8;99.14;-13.36;0.22;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.91;298.37;191.87;1.33;3.33;33.56;14.84;25.49;3.27;0.11;1.86;1.42;0.07;37.06;0.55;56.35;665.46;0.02;10.09;19.77
2.9.2014;245;red;6;HOT-L-EC-DRY;HOT;L;EC;DRY;111;13:25:32;17094;0;2.366407321;0.009097147;260.1263144;264.59;26.46;9.46;3.41;0.17;1.86;26.44;6;1.42;1;2.84;25.25;26.44;24.98;699.68;69.97;696.7;15.98;16.19;49.13;49.76;500.21;1201.03;6.9;99.22;-11.59;0.36;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.59;298.4;192.16;2.02;3.46;34.91;18.72;25.85;3.34;0.01;1.61;1.74;0.01;26.25;0.38;45.14;695.57;0;0.92;2.37
2.9.2014;245;red;1;HOT-L-EC-DRY;HOT;L;EC;DRY;97;12:53:03;15145;0;1.547378172;0.007871515;196.5794605;366.97;36.7;4.8;2.41;0.15;1.87;26.44;6;1.42;1;2.84;25.22;26.44;24.98;700.75;70.07;698.77;15.82;16;48.74;49.29;500.21;1200.11;6.99;99.21;-11.72;0.38;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.59;298.37;192.02;2.02;3.46;34.9;18.9;25.83;3.34;0.01;1.59;1.75;0;36.41;0.53;44.59;698.03;0;0.53;1.55
2.9.2014;245;blue;5;HOT-L-EC-DRY;HOT;L;EC;DRY;97;12:33:45;14729;0;0.984217097;0.006220566;158.2198625;427.77;42.78;5.46;1.96;0.11;1.72;26.1;6;1.42;1;2.84;25.21;26.1;24.97;698.72;69.87;697.44;16.74;16.87;51.54;51.94;499.53;1199.64;4.39;99.12;-14.56;0.31;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.25;298.36;191.94;2.09;3.39;34.25;17.38;25.66;3.31;0.01;1.67;1.63;0;42.4;0.61;48.04;696.98;0;0.41;0.98
2.9.2014;245;red;4;HOT-L-EC-DRY;HOT;L;EC;DRY;104;13:09:38;16140;0;1.052570198;0.005918177;177.8537881;396.19;39.62;3.69;1.87;0.11;1.87;26.45;6;1.42;1;2.84;25.19;26.45;24.98;699.55;69.95;698.19;15.94;16.08;49.2;49.6;500.21;1200.43;7.3;99.21;-11.69;0.37;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.6;298.34;192.07;2.04;3.46;34.92;18.85;25.82;3.34;0.01;1.59;1.74;0;39.31;0.57;44.74;697.69;0;0.29;1.05
2.9.2014;245;blue;2;HOT-L-EC-WET;HOT;L;EC;WET;104;12:53:28;15912.5;0;9.912903525;0.035830132;276.6638852;228.03;22.8;36;13.2;0.59;1.61;25.81;6;1.42;1;2.84;25.18;25.81;24.97;700.07;70.01;687.67;16.69;17.39;51.49;53.64;499.52;1199.22;2.95;99.12;-14.35;0.27;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.96;298.33;191.88;1.88;3.34;33.65;16.26;25.49;3.27;0.04;1.72;1.55;0.02;22.6;0.33;51.03;682.96;0.01;4.65;9.91
2.9.2014;245;red;5;HOT-L-EC-WET;HOT;L;EC;WET;118;13:41:44;18066.5;0;7.755664226;0.022837409;339.6035087;130.67;13.07;50.1;10.6;0.42;1.81;26.34;6;1.42;1;2.84;25.23;26.34;24.98;699.68;69.97;690.03;16;16.5;49.26;50.8;500.21;1200.66;7.12;99.23;-11.38;0.36;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.49;298.38;192.1;1.9;3.44;34.7;18.2;25.78;3.33;0.02;1.64;1.69;0.01;12.97;0.19;46.6;686.34;0.01;3.84;7.76
2.9.2014;245;blue;3;HOT-L-EC-WET;HOT;L;EC;WET;111;13:08:57;16841.5;0;20.85000255;0.156466631;133.2552661;437.63;43.76;45.8;29.4;2.11;1.38;25.51;6;1.42;1;2.84;25.18;25.51;24.97;700.21;70.02;673.46;16.7;19.18;51.5;59.19;499.53;1200.24;8.72;99.13;-13.74;0.2;0;-0.22;2.74;1;0;0.16;111115;0.83;0;298.66;298.33;192.04;1.13;3.28;33.06;13.87;25.34;3.25;0.15;1.9;1.34;0.09;43.38;0.65;59.16;663.55;0.02;10.75;20.85
2.9.2014;245;blue;6;HOT-L-EC-WET;HOT;L;EC;WET;118;13:23:37;17721;0;19.24426525;0.190202093;101.1779889;491.6;49.16;43.2;32.2;2.4;1.3;25.33;6;1.42;1;2.84;25.18;25.33;24.97;700.3;70.03;675.23;16.74;19.57;51.66;60.39;499.52;1201.27;8.69;99.14;-13.2;0.17;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.48;298.33;192.2;1;3.24;32.7;13.13;25.25;3.23;0.18;1.94;1.29;0.11;48.73;0.73;61.37;666.09;0.02;12.21;19.24
